"BII" 73.3636 9.011604199 3.261799987 1.403684753 -0.001008804941 -0.3104783976 -0.01619937772 0.6679923275 0.2558347877
"BI" 73.587 9.112121294 3.284350975 1.392243503 -0.07093808933 -0.3377086956 -0.01296778565 0.6719140856 0.2667086789
"SI" 73.587 9.112121294 3.284350975 1.392243503 -0.07093808933 -0.3377086956 -0.01296778565 0.6719140856 0.2667086789
"STHB" 73.587 9.112121294 3.284350975 1.392243503 -0.07093808933 -0.3377086956 -0.01296778565 0.6719140856 0.2667086789
"D18" 74.2611 9.623015456 3.440234057 1.344420839 -0.07093808933 -0.4201297885 -0.2182624913 0.6833820134 0.2988460961
"Q4" 74.4729 9.245780356 3.756038944 1.290303479 -0.4378076288 2.167019152 -1.302503874 0.6869196137 0.3083169908
"D14" 74.57 8.830557752 4.01588161 1.247772 -0.4378076288 2.107170905 -1.372246794 0.6886307705 0.3122984026
"SF" 74.684 8.358129124 4.338083901 1.197861931 -0.4378076288 2.036939861 -1.454089093 0.6907427472 0.3166459023
"D13" 74.9407 7.352876857 5.131992254 1.08546708 -0.4378076288 1.878783246 -1.638393644 0.6959556268 0.3253096493
"Q3" 75.1533 6.335768425 6.068069684 0.9732180419 -0.6151600724 2.8479691 -2.818983424 0.7008826951 0.3314102295
"D12" 75.248 5.809140004 6.615337736 0.9149488495 -0.6151600724 2.711757474 -2.958640067 0.7033677333 0.3337897304
"SD" 75.366 5.189188157 7.334106121 0.842359961 -0.6151600724 2.542071742 -3.132617431 0.7067885511 0.3364860621
"D11" 75.837 3.11356719 10.61211066 0.5526195669 -0.6151600724 1.864766828 -3.827052504 0.7254807801 0.3449871222
"BA" 76.7914 1.008673169 16.76003412 0.1398668996 -0.2959087604 0.571399553 -3.622861588 0.8145182505 0.3563871632
"BB" 77.7459 1.05787334 24.44347163 -0.003989211907 -0.003698630418 -0.7219677221 -2.104120865 0.996661852 0.3638950118
"D31" 78.2436 2.132637595 26.59278009 -0.005829909307 -0.003698630418 -1.437624487 -2.214621398 1.050411208 0.3670019017
"Q2" 78.5402 3.678671197 22.91015683 -0.007539999105 -0.008016804048 -4.107803679 13.81181817 1.067855347 0.3688533239
"D32" 78.6489 4.628840035 20.00714329 -0.008411185201 -0.008016804048 -4.635813122 12.90221086 1.072047126 0.3696611634
"S1" 78.7489 5.604590995 17.51040475 -0.009212865605 -0.008016804048 -5.121696478 12.06517459 1.075172054 0.3705114818
"D33" 78.8529 6.721950585 15.09238981 -0.01004625247 -0.008016804048 -5.626796521 11.19503354 1.077867724 0.3715292324
"Q1" 79.1589 8.573891213 11.85751787 -0.01122210675 0.000487946315 0.06819186415 0.2051832748 1.084032777 0.3753185502
"D34" 79.2659 8.560644706 11.81463247 -0.01116991845 0.000487946315 0.05565935679 0.1957835146 1.086019743 0.376756753
"S2" 79.3659 8.55068459 11.77635462 -0.01112112382 0.000487946315 0.04394180515 0.1869949959 1.087880014 0.378106057
"STHX" 79.3659 8.55068459 11.77635462 -0.01112112382 0.000487946315 0.04394180515 0.1869949959 1.087880014 0.378106057
"D35" 79.4829 8.542006223 11.73380085 -0.0110640341 0.000487946315 0.03023226974 0.1767124291 1.090058924 0.379690178
"STV" 79.5429 8.538800183 11.71291175 -0.01103475732 0.000487946315 0.02320173876 0.1714393178 1.091177065 0.380504735
"D41" 79.6254 8.535769422 11.68522243 -0.01099450175 0.000487946315 0.01353475865 0.1641887899 1.092715081 0.381627081
"MON" 79.6254 8.535769422 11.68522243 -0.01099450175 0.000487946315 0.01353475865 0.1641887899 1.092715081 0.381627081
"D42" 79.7079 8.534333712 11.65872945 -0.01095424618 0.000487946315 0.003867778552 0.156938262 1.094253501 0.382752032
"DRFH" 80.7079 8.643773672 11.43273811 -0.01046629986 0.000487946315 -0.1133077378 0.06905307493 1.112825974 0.3965547283
"CAV" 80.7079 8.643773672 11.43273811 -0.01046629986 0.000487946315 -0.1133077378 0.06905307493 1.112825974 0.3965547283
"DISP0" 80.7079 8.643773672 11.43273811 -0.01046629986 0.000487946315 -0.1133077378 0.06905307493 1.112825974 0.3965547283
"DRFH" 81.7079 8.987564664 11.38251715 -0.009978353548 0.000487946315 -0.2304832542 -0.01883211212 1.130922015 0.4105243176
"D44" 82.7864 9.62101118 11.52536274 -0.009452103448 0.000487946315 -0.3568570486 -0.1136162863 1.149422684 0.4255328315
"MON" 82.7864 9.62101118 11.52536274 -0.009452103448 0.000487946315 -0.3568570486 -0.1136162863 1.149422684 0.4255328315
"D43" 82.8689 9.680690119 11.5447076 -0.009411847877 0.000487946315 -0.3665240287 -0.1208668143 1.150783238 0.4266711374
"STV" 82.9289 9.725094834 11.559528 -0.009382571098 0.000487946315 -0.3735545597 -0.1261399255 1.151767417 0.4274977687
"D35" 83.0459 9.814110617 11.59024781 -0.009325481379 0.000487946315 -0.3872640951 -0.1364224924 1.153673509 0.4291065498
"STHX" 83.0459 9.814110617 11.59024781 -0.009325481379 0.000487946315 -0.3872640951 -0.1364224924 1.153673509 0.4291065498
"S2" 83.1459 9.892735191 11.61841116 -0.009276686748 0.000487946315 -0.3989816468 -0.1452110111 1.155288775 0.4304780813
"D34" 83.2529 9.97942177 11.6504786 -0.009224498449 0.000487946315 -0.4115141541 -0.1546107713 1.157002017 0.4319412085
"Q1" 83.5589 7.994568659 14.79543093 -0.007996579172 0.007374277538 6.369055973 -10.92871468 1.162241556 0.4358022352
"D33" 83.6629 6.726563466 17.15558752 -0.00722998615 0.007374277538 5.828579475 -11.77492241 1.1644978 0.4368407245
"S1" 83.7629 5.612838961 19.59197335 -0.006492558397 0.007374277538 5.308665571 -12.58893591 1.167088108 0.4377088457
"D32" 83.8716 4.520451097 22.42418091 -0.005691195656 0.007374277538 4.743675132 -13.47352438 1.170521958 0.4385339985
"Q2" 84.1682 2.753004436 26.0008161 -0.003995017271 0.004245853023 1.595933843 2.210101804 1.18436198 0.4404265601
"D31" 84.6659 1.483615718 23.8570677 -0.001881983597 0.004245853023 0.9547296841 2.097468263 1.223961292 0.4436070094
"BA" 85.6204 0.884044944 16.29064435 0.1425850778 0.296432072 -0.2040834743 3.562648224 1.377316916 0.451315431
"BB" 86.5748 2.217836004 10.25558931 0.555711152 0.615707295 -1.362896633 3.735126706 1.49452973 0.4630784647
"D11" 87.0458 3.787507309 7.060512167 0.845709288 0.615707295 -1.969738835 3.048476571 1.52050918 0.4718922939
"SD" 87.1638 4.270305528 6.361370882 0.9183627488 0.615707295 -2.121771489 2.876449574 1.525179625 0.4746947003
"D12" 87.2585 4.683822373 5.829525027 0.9766837752 0.615707295 -2.243812481 2.738358546 1.528550742 0.477170392
"Q3" 87.4711 5.503209543 4.91899062 1.088985346 0.4377531911 -1.564080668 1.597388756 1.535175418 0.4835280035
"D13" 87.7278 6.347550688 4.146407084 1.201366221 0.4377531911 -1.724851111 1.412028185 1.542090682 0.4925799801
"SF" 87.8418 6.748955399 3.833848138 1.251270084 0.4377531911 -1.796242852 1.32971695 1.544862889 0.4971312307
"D14" 87.9389 7.103862947 3.582307544 1.293796275 0.4377531911 -1.857080201 1.25957442 1.547095926 0.5013037481
"Q4" 88.1507 7.478612457 3.275193327 1.347800262 0.06992673635 0.1217010386 0.2193418066 1.551674208 0.511243514
"D15" 88.2658 7.452384702 3.228923432 1.355852081 0.06992673635 0.1060762216 0.1824932052 1.554129086 0.5168800764
"STV" 88.3258 7.440144058 3.208176301 1.360047685 0.06992673635 0.09793451498 0.1632923082 1.555411528 0.51984722
"D16" 88.3958 7.427098132 3.186883451 1.364942557 0.06992673635 0.08843585725 0.1408912617 1.556910261 0.5233317215
"MON" 88.3958 7.427098132 3.186883451 1.364942557 0.06992673635 0.08843585725 0.1408912617 1.556910261 0.5233317215
"D17" 88.8248 7.37619363 3.12489462 1.394941126 0.06992673635 0.0302226549 0.003604848228 1.566140122 0.5450349061
"BII" 89.0482 7.405497193 3.108833967 1.40616316 -8.442932911e-08 7.293094114e-09 -7.283308647e-15 1.570948742 0.5564546603
"BI" 89.2717 7.376193624 3.12489462 1.394941089 -0.06992690562 -0.03022264031 -0.003604848228 1.575757362 0.5678744145
"SI" 89.2717 7.376193624 3.12489462 1.394941089 -0.06992690562 -0.03022264031 -0.003604848228 1.575757362 0.5678744145
"STHB" 89.2717 7.376193624 3.12489462 1.394941089 -0.06992690562 -0.03022264031 -0.003604848228 1.575757362 0.5678744145
"D18" 89.9458 7.47861243 3.275193327 1.34780011 -0.06992690562 -0.121701024 -0.2193418066 1.590223276 0.6016658066
"Q4" 90.1576 7.103862917 3.582307544 1.293796092 -0.4377533137 1.857080207 -1.25957442 1.594801558 0.6116055726
"D14" 90.2547 6.748955368 3.833848138 1.25126989 -0.4377533137 1.796242858 -1.32971695 1.597034595 0.6157780899
"SF" 90.3687 6.347550655 4.146407084 1.201366012 -0.4377533137 1.724851116 -1.412028185 1.599806802 0.6203293406
"D13" 90.6254 5.503209508 4.91899062 1.088985106 -0.4377533137 1.564080671 -1.597388756 1.606722066 0.6293813171
"Q3" 90.838 4.683822338 5.829525027 0.9766835134 -0.6157073744 2.243812477 -2.738358546 1.613346742 0.6357389286
"D12" 90.9327 4.270305494 6.361370882 0.9183624795 -0.6157073744 2.121771485 -2.876449574 1.616717859 0.6382146203
"SD" 91.0507 3.787507277 7.060512167 0.8457090093 -0.6157073744 1.96973883 -3.048476571 1.621388304 0.6410170267
"D11" 91.5217 2.217835977 10.25558931 0.5557108359 -0.6157073744 1.362896625 -3.735126706 1.647367754 0.649830856
"BA" 92.4761 0.8840449357 16.29064435 0.1425846726 -0.296432148 0.2040834613 -3.562648224 1.76458057 0.6615938896
"BB" 93.4306 1.483615739 23.8570677 -0.001882442556 -0.004245932439 -0.9547297022 -2.097468263 1.917936193 0.6693023112
"D31" 93.9283 2.753004476 26.0008161 -0.003995515753 -0.004245932439 -1.595933864 -2.210101804 1.957535505 0.6724827605
"Q2" 94.2249 4.52045116 22.42418091 -0.005691767797 -0.007374702741 -4.743675193 13.47352438 1.971375527 0.6743753222
"D32" 94.3336 5.612839038 19.59197335 -0.006493176744 -0.007374702741 -5.308665638 12.58893591 1.974809377 0.6752004749
"S1" 94.4336 6.726563557 17.15558752 -0.007230647018 -0.007374702741 -5.828579548 11.77492241 1.977399685 0.6760685962
"D33" 94.5376 7.994568765 14.79543093 -0.007997284241 -0.007374702741 -6.369056052 10.92871468 1.979655928 0.6771070854
"Q1" 94.8436 9.979421898 11.6504786 -0.009225245637 -0.0004877907918 0.4115141663 0.1546107713 1.984895468 0.6809681121
"D34" 94.9506 9.892735317 11.61841116 -0.009277417301 -0.0004877907918 0.398981659 0.1452110111 1.98660871 0.6824312393
"S2" 95.0506 9.81411074 11.59024781 -0.00932619638 -0.0004877907918 0.3872641074 0.1364224924 1.988223975 0.6838027708
"STHX" 95.0506 9.81411074 11.59024781 -0.00932619638 -0.0004877907918 0.3872641074 0.1364224924 1.988223975 0.6838027708
"D35" 95.1676 9.725094955 11.559528 -0.009383267903 -0.0004877907918 0.373554572 0.1261399255 1.990130068 0.685411552
"STV" 95.2276 9.680690238 11.5447076 -0.009412535351 -0.0004877907918 0.3665240411 0.1208668143 1.991114247 0.6862381832
"D51" 95.3101 9.621011297 11.52536274 -0.009452778091 -0.0004877907918 0.356857061 0.1136162863 1.992474801 0.6873764892
"MON" 95.3101 9.621011297 11.52536274 -0.009452778091 -0.0004877907918 0.356857061 0.1136162863 1.992474801 0.6873764892
"D52" 95.5406 9.462725757 11.477655 -0.009565213868 -0.0004877907918 0.3298481046 0.09335875074 1.996319964 0.6905663097
"DINJH" 96.8906 8.785688252 11.38575712 -0.01022373144 -0.0004877907918 0.1716611582 -0.02528625178 2.019971402 0.7094054471
"DISP0" 96.8906 8.785688252 11.38575712 -0.01022373144 -0.0004877907918 0.1716611582 -0.02528625178 2.019971402 0.7094054471
"DINJH" 98.2406 8.535755502 11.61420076 -0.01088224901 -0.0004877907918 0.01347421175 -0.1439312543 2.044884055 0.7281329961
"D54" 98.4711 8.535769455 11.68522243 -0.01099468478 -0.0004877907918 -0.01353474466 -0.1641887899 2.049182403 0.7312822396
"MON" 98.4711 8.535769455 11.68522243 -0.01099468478 -0.0004877907918 -0.01353474466 -0.1641887899 2.049182403 0.7312822396
"D53" 98.5536 8.538800214 11.71291175 -0.01103492752 -0.0004877907918 -0.02320172472 -0.1714393178 2.050720419 0.7324045856
"STV" 98.6136 8.542006253 11.73380085 -0.01106419497 -0.0004877907918 -0.03023225568 -0.1767124291 2.05183856 0.7332191426
"D35" 98.7306 8.550684616 11.77635462 -0.01112126649 -0.0004877907918 -0.04394179103 -0.1869949959 2.05401747 0.7348032637
"STHX" 98.7306 8.550684616 11.77635462 -0.01112126649 -0.0004877907918 -0.04394179103 -0.1869949959 2.05401747 0.7348032637
"S2" 98.8306 8.56064473 11.81463247 -0.01117004557 -0.0004877907918 -0.05565934262 -0.1957835146 2.055877741 0.7361525676
"D34" 98.9376 8.573891234 11.85751787 -0.01122221724 -0.0004877907918 -0.06819184992 -0.2051832748 2.057864707 0.7375907704
"Q1" 99.2436 6.721950593 15.09238981 -0.01004630425 0.008017024458 5.626796542 -11.19503354 2.06402976 0.7413800882
"D33" 99.3476 5.604590999 17.51040475 -0.009212894469 0.008017024458 5.121696497 -12.06517459 2.06672543 0.7423978389
"S1" 99.4476 4.628840036 20.00714329 -0.008411192024 0.008017024458 4.635813138 -12.90221086 2.069850358 0.7432481572
"D32" 99.5563 3.678671195 22.91015683 -0.007539981976 0.008017024458 4.107803691 -13.81181817 2.074042137 0.7440559967
"Q2" 99.8529 2.132637587 26.59278009 -0.005829822954 0.00369888425 1.437624496 2.214621398 2.091486276 0.745907419
"D31" 100.351 1.057873328 24.44347163 -0.003988999229 0.00369888425 0.7219677223 2.104120865 2.145235632 0.7490143089
"BA" 101.305 1.00867317 16.76003412 0.1398673607 0.2959090032 -0.5713995682 3.622861588 2.327379236 0.7565221575
"BB" 102.26 3.113567233 10.61211066 0.5526202361 0.6151603263 -1.864766859 3.827052504 2.416416705 0.7679221984
"D11" 102.731 5.189188232 7.334106121 0.8423607498 0.6151603263 -2.54207178 3.132617431 2.435108934 0.7764232586
"SD" 102.849 5.809140089 6.615337736 0.9149496683 0.6151603263 -2.711757514 2.958640067 2.438529752 0.7791195902
"D12" 102.943 6.335768517 6.068069684 0.9732188847 0.6151603263 -2.847969143 2.818983424 2.44101479 0.7814990911
"Q3" 103.156 7.352876964 5.131992254 1.085467962 0.4378077341 -1.878783273 1.638393644 2.445941858 0.7875996713
"D13" 103.412 8.358129246 4.338083901 1.197862839 0.4378077341 -2.036939889 1.454089093 2.451154738 0.7962634183
"SF" 103.526 8.83055788 4.01588161 1.24777292 0.4378077341 -2.107170934 1.372246794 2.453266714 0.8006109181
"D14" 103.624 9.24578049 3.756038944 1.290304409 0.4378077341 -2.167019181 1.302503874 2.454977871 0.8045923298
"Q4" 103.835 9.623015594 3.440234057 1.344421764 0.07093793625 0.4201297968 0.2182624913 2.458515471 0.8140632246
"D15" 103.951 9.527883652 3.394007348 1.352590019 0.07093793625 0.4060519958 0.183197462 2.460429408 0.8194273968
"STV" 104.011 9.479597549 3.373119944 1.356846295 0.07093793625 0.398716401 0.1649259404 2.461434211 0.8222498183
"D16" 104.081 9.424376326 3.351522487 1.361811951 0.07093793625 0.3901582071 0.1436091651 2.462612905 0.8255635137
"MON" 104.081 9.424376326 3.351522487 1.361811951 0.07093793625 0.3901582071 0.1436091651 2.462612905 0.8255635137
"D17" 104.51 9.112121421 3.284350975 1.392244325 0.07093793625 0.3377087046 0.01296778565 2.469983399 0.8462006418
"BII" 104.733 9.011604322 3.261799987 1.403685543 0.001008652237 0.3104784069 0.01619937772 2.473905157 0.8570745329
"BI" 104.956 8.835516628 3.269871971 1.392694726 -0.06891570572 0.2832481091 0.01911464051 2.477887842 0.8679725098
"SI" 104.956 8.835516628 3.269871971 1.392694726 -0.06891570572 0.2832481091 0.01911464051 2.477887842 0.8679725098
"STHB" 104.956 8.835516628 3.269871971 1.392694726 -0.06891570572 0.2832481091 0.01911464051 2.477887842 0.8679725098
"D18" 105.631 8.509179076 3.383138782 1.346235444 -0.06891570572 0.2008270169 -0.1871297686 2.490274471 0.9004564446
"Q4" 105.842 7.943265814 3.681888587 1.292489092 -0.4363422516 2.419787714 -1.251507421 2.494333331 0.9101028256
"D14" 105.939 7.481262909 3.931625602 1.250099969 -0.4363422516 2.335946197 -1.319218386 2.496339058 0.914167007
"SF" 106.053 6.959883271 4.241465586 1.200356953 -0.4363422516 2.237559401 -1.398676215 2.498853575 0.9186106316
"D13" 106.31 5.867901632 5.005544009 1.088338297 -0.4363422516 2.015997515 -1.577611064 2.505248828 0.9274826933
"Q3" 106.523 4.858456318 5.909518669 0.9763465849 -0.614211565 2.675142442 -2.726900287 2.511547809 0.9337422465
"D12" 106.617 4.366729278 6.438921688 0.918167237 -0.614211565 2.516122942 -2.862118302 2.514821023 0.9361862703
"SD" 106.735 3.796299906 7.134258465 0.8456902724 -0.614211565 2.318024284 -3.030566243 2.519434247 0.9389573122
"D11" 107.206 1.985148186 10.30573542 0.5563966253 -0.614211565 1.527308454 -3.702930481 2.546876413 0.9477040431
"BA" 108.161 0.6515367516 16.24859035 0.1447086168 -0.2950016982 0.01737406995 -3.503010141 2.701848641 0.9594535742
"BB" 109.115 1.922642417 23.67952754 0.001494043986 -0.002750122958 -1.492560314 -2.032027909 2.860664429 0.967200876
"D21" 109.597 3.751496599 25.68872531 0.0001684847205 -0.002750122958 -2.301742968 -2.136432199 2.889383812 0.9703114249
"S1" 109.697 4.228633214 26.11817782 -0.0001065275753 -0.002750122958 -2.469623186 -2.158092839 2.893380162 0.9709258635
"D22" 109.803 4.769997388 26.57725487 -0.0003974905842 -0.002750122958 -2.647240458 -2.181009798 2.897129779 0.9715649806
"QC" 110.107 6.423006585 28.46372757 -0.001228046672 -0.00269801906 -2.747833054 -4.05653229 2.90585835 0.9733321656
"D23" 110.226 7.094680145 29.43621475 -0.001548571336 -0.00269801906 -2.905984795 -4.129386696 2.908659416 0.9739853728
"SQ" 110.296 7.50804111 30.01733383 -0.00173743267 -0.00269801906 -2.999171848 -4.172314376 2.91018591 0.9743601658
"D24" 110.405 8.177677078 30.93418441 -0.002031516748 -0.00269801906 -3.144277401 -4.239158907 2.912399934 0.9749294671
"STH" 110.456 8.501855938 31.36817369 -0.00216911572 -0.00269801906 -3.212170826 -4.270434788 2.913373401 0.9751900384
"D25" 110.584 9.345982765 32.47145253 -0.00251446216 -0.00269801906 -3.382570008 -4.348931117 2.915658872 0.9758283545
"STV" 110.644 9.756683643 32.99553197 -0.002676343303 -0.00269801906 -3.462444625 -4.385726272 2.916658896 0.9761200926
"D26" 110.764 10.60611584 34.05604526 -0.002999835788 -0.00269801906 -3.622060734 -4.459255256 2.918534841 0.976689359
"QB" 111.166 18.0252972 27.55544309 -0.004617227118 -0.005550729142 -16.68627215 18.92190736 2.923407312 0.9786730459
"D271" 111.295 22.56404213 22.91283678 -0.005329663203 -0.005550729142 -18.67597893 17.24954806 2.924420219 0.9794860164
"MON" 111.295 22.56404213 22.91283678 -0.005329663203 -0.005550729142 -18.67597893 17.24954806 2.924420219 0.9794860164
"D272" 111.423 27.61354478 18.69952511 -0.006042099289 -0.005550729142 -20.6656857 15.57718876 2.925238586 0.9804728957
"QA" 111.727 33.00448886 14.02762636 -0.006905336032 2.484268912e-07 4.489845887 1.055761788 2.926775945 0.9835933592
"D282" 112.339 27.75067144 12.792221 -0.006905184045 2.484268912e-07 4.097629466 0.963534321 2.929993573 0.9908647189
"DID10" 112.439 26.93755641 12.60102161 -0.006905159202 2.484268912e-07 4.033520865 0.9484595471 2.930575684 0.9921182894
"DID10" 112.539 26.13726309 12.41283718 -0.006905134359 2.484268912e-07 3.969412264 0.9333847733 2.931175491 0.9933908731
"DID10" 112.639 25.3497915 12.2276677 -0.006905109516 2.484268912e-07 3.905303663 0.9183099994 2.931793798 0.9946827394
"DID10" 112.739 24.57514163 12.04551318 -0.006905084674 2.484268912e-07 3.841195062 0.9032352256 2.932431453 0.9959941557
"DID10" 112.839 23.81331348 11.86637361 -0.006905059831 2.484268912e-07 3.777086461 0.8881604517 2.933089359 0.997325387
"DID10" 112.939 23.06430704 11.690249 -0.006905034988 2.484268912e-07 3.71297786 0.8730856778 2.933768471 0.9986766954
"DID10" 113.039 22.32812233 11.51713934 -0.006905010146 2.484268912e-07 3.648869259 0.858010904 2.934469805 1.000048339
"DID10" 113.139 21.60475934 11.34704464 -0.006904985303 2.484268912e-07 3.584760658 0.8429361301 2.935194443 1.001440572
"DID10" 113.239 20.89421807 11.17996489 -0.00690496046 2.484268912e-07 3.520652057 0.8278613562 2.935943533 1.002853644
"DID10" 113.339 20.19649852 11.0159001 -0.006904935618 2.484268912e-07 3.456543456 0.8127865824 2.936718299 1.004287798
"DID10" 113.439 19.51160069 10.85485026 -0.006904910775 2.484268912e-07 3.392434855 0.7977118085 2.937520046 1.005743272
"DID10" 113.539 18.83952458 10.69681537 -0.006904885932 2.484268912e-07 3.328326254 0.7826370347 2.938350166 1.007220294
"DID10" 113.639 18.18027019 10.54179544 -0.00690486109 2.484268912e-07 3.264217652 0.7675622608 2.939210143 1.008719089
"DID10" 113.739 17.53383751 10.38979047 -0.006904836247 2.484268912e-07 3.200109051 0.7524874869 2.940101566 1.010239867
"DID10" 113.839 16.90022656 10.24080045 -0.006904811404 2.484268912e-07 3.13600045 0.7374127131 2.941026132 1.011782834
"DID10" 113.939 16.27943733 10.09482538 -0.006904786562 2.484268912e-07 3.071891849 0.7223379392 2.941985658 1.013348182
"DID10" 114.039 15.67146982 9.951865273 -0.006904761719 2.484268912e-07 3.007783248 0.7072631653 2.942982092 1.014936091
"DID10" 114.139 15.07632404 9.811920117 -0.006904736876 2.484268912e-07 2.943674647 0.6921883915 2.944017522 1.01654673
"DID10" 114.239 14.49399997 9.674989916 -0.006904712033 2.484268912e-07 2.879566046 0.6771136176 2.945094189 1.018180254
"DID10" 114.339 13.92449762 9.54107467 -0.006904687191 2.484268912e-07 2.815457445 0.6620388437 2.946214503 1.019836802
"DID10" 114.439 13.36781699 9.410174379 -0.006904662348 2.484268912e-07 2.751348844 0.6469640699 2.947381055 1.021516498
"DID10" 114.539 12.82395808 9.282289042 -0.006904637505 2.484268912e-07 2.687240243 0.631889296 2.948596634 1.023219449
"DID10" 114.639 12.29292089 9.15741866 -0.006904612663 2.484268912e-07 2.623131642 0.6168145222 2.949864245 1.024945742
"DID10" 114.739 11.77470542 9.035563233 -0.00690458782 2.484268912e-07 2.559023041 0.6017397483 2.951187131 1.026695447
"DID10" 114.839 11.26931167 8.916722761 -0.006904562977 2.484268912e-07 2.49491444 0.5866649744 2.952568794 1.028468611
"DID10" 114.939 10.77673965 8.800897243 -0.006904538135 2.484268912e-07 2.430805839 0.5715902006 2.954013015 1.03026526
"DID10" 115.039 10.29698934 8.688086681 -0.006904513292 2.484268912e-07 2.366697238 0.5565154267 2.955523887 1.032085397
"DID10" 115.139 9.830060751 8.578291073 -0.006904488449 2.484268912e-07 2.302588637 0.5414406528 2.957105842 1.033929
"DID10" 115.239 9.375953884 8.47151042 -0.006904463607 2.484268912e-07 2.238480036 0.526365879 2.95876368 1.035796021
"DID10" 115.339 8.934668737 8.367744721 -0.006904438764 2.484268912e-07 2.174371435 0.5112911051 2.960502609 1.037686386
"DID10" 115.439 8.50620531 8.266993978 -0.006904413921 2.484268912e-07 2.110262834 0.4962163313 2.96232828 1.039599992
"DID10" 115.539 8.090563604 8.169258189 -0.006904389078 2.484268912e-07 2.046154233 0.4811415574 2.964246831 1.041536707
"DID10" 115.639 7.687743617 8.074537355 -0.006904364236 2.484268912e-07 1.982045631 0.4660667835 2.966264932 1.043496368
"DID10" 115.739 7.297745351 7.982831475 -0.006904339393 2.484268912e-07 1.91793703 0.4509920097 2.968389836 1.045478781
"DID10" 115.839 6.920568805 7.894140551 -0.00690431455 2.484268912e-07 1.853828429 0.4359172358 2.970629429 1.047483718
"DID10" 115.939 6.556213979 7.808464581 -0.006904289708 2.484268912e-07 1.789719828 0.4208424619 2.972992293 1.049510918
"DID10" 116.039 6.204680874 7.725803566 -0.006904264865 2.484268912e-07 1.725611227 0.4057676881 2.975487759 1.051560086
"DID10" 116.139 5.865969488 7.646157506 -0.006904240022 2.484268912e-07 1.661502626 0.3906929142 2.978125975 1.053630889
"DID10" 116.239 5.540079823 7.5695264 -0.00690421518 2.484268912e-07 1.597394025 0.3756181403 2.980917969 1.055722962
"DID10" 116.339 5.227011878 7.49591025 -0.006904190337 2.484268912e-07 1.533285424 0.3605433665 2.983875712 1.057835898
"DID10" 116.439 4.926765654 7.425309054 -0.006904165494 2.484268912e-07 1.469176823 0.3454685926 2.987012177 1.059969255
"DID10" 116.539 4.639341149 7.357722813 -0.006904140652 2.484268912e-07 1.405068222 0.3303938188 2.990341399 1.062122555
"DID10" 116.639 4.364738365 7.293151526 -0.006904115809 2.484268912e-07 1.340959621 0.3153190449 2.993878509 1.064295277
"DID10" 116.739 4.102957301 7.231595195 -0.006904090966 2.484268912e-07 1.27685102 0.300244271 2.997639766 1.066486867
"DID10" 116.839 3.853997957 7.173053818 -0.006904066124 2.484268912e-07 1.212742419 0.2851694972 3.001642546 1.068696728
"DID10" 116.939 3.617860333 7.117527396 -0.006904041281 2.484268912e-07 1.148633818 0.2700947233 3.005905301 1.070924228
"DID10" 117.039 3.39454443 7.065015928 -0.006904016438 2.484268912e-07 1.084525217 0.2550199494 3.010447461 1.073168695
"DID10" 117.139 3.184050246 7.015519416 -0.006903991595 2.484268912e-07 1.020416616 0.2399451756 3.015289256 1.075429423
"DID10" 117.239 2.986377783 6.969037858 -0.006903966753 2.484268912e-07 0.9563080147 0.2248704017 3.020451446 1.077705666
"DID10" 117.339 2.801527041 6.925571255 -0.00690394191 2.484268912e-07 0.8921994136 0.2097956279 3.02595492 1.079996644
"DID10" 117.439 2.629498018 6.885119607 -0.006903917067 2.484268912e-07 0.8280908126 0.194720854 3.031820144 1.082301542
"DID10" 117.539 2.470290715 6.847682914 -0.006903892225 2.484268912e-07 0.7639822115 0.1796460801 3.03806642 1.084619513
"DID10" 117.639 2.323905133 6.813261175 -0.006903867382 2.484268912e-07 0.6998736105 0.1645713063 3.044710931 1.086949676
"DID10" 117.739 2.190341271 6.781854391 -0.006903842539 2.484268912e-07 0.6357650094 0.1494965324 3.051767561 1.089291121
"DID10" 117.839 2.06959913 6.753462562 -0.006903817697 2.484268912e-07 0.5716564084 0.1344217585 3.059245483 1.091642911
"DID10" 117.939 1.961678708 6.728085688 -0.006903792854 2.484268912e-07 0.5075478073 0.1193469847 3.067147565 1.09400408
"DID10" 118.039 1.866580007 6.705723768 -0.006903768011 2.484268912e-07 0.4434392063 0.1042722108 3.075468666 1.096373639
"DID10" 118.139 1.784303025 6.686376803 -0.006903743169 2.484268912e-07 0.3793306052 0.08919743695 3.08419396 1.098750578
"DID10" 118.239 1.714847764 6.670044793 -0.006903718326 2.484268912e-07 0.3152220042 0.07412266309 3.093297491 1.101133866
"DID10" 118.339 1.658214224 6.656727738 -0.006903693483 2.484268912e-07 0.2511134031 0.05904788922 3.102741185 1.103522457
"DID10" 118.439 1.614402403 6.646425638 -0.006903668641 2.484268912e-07 0.1870048021 0.04397311536 3.112474587 1.105915288
"DID10" 118.539 1.583412303 6.639138492 -0.006903643798 2.484268912e-07 0.1228962011 0.0288983415 3.122435538 1.108311286
"DID10" 118.639 1.565243923 6.634866301 -0.006903618955 2.484268912e-07 0.0587876 0.01382356763 3.132551905 1.110709372
"DOKREST" 118.731 1.559853099 6.63359868 -0.006903596174 2.484268912e-07 1.283807207e-08 1.338653078e-16 3.141897484 1.112909321
